2022-12-30 00:00:04,HeliosCert,ip,116.96.78.17,#malware,https://twitter.com/HeliosCert/status/1608613855671816196
2022-12-30 00:00:04,HeliosCert,sha256,6420ae820a10cee7861431a1a69aeeeb4d42dba4280b0219a2be101a423eb4cf,#malware,https://twitter.com/HeliosCert/status/1608613855671816196
2022-12-30 00:09:02,AtomSpam,url,http://www.hireamed.com/offs/,#phishing,https://twitter.com/AtomSpam/status/1608616112735887362
2022-12-30 00:15:15,RdpSnitch,ip,40.115.49.158,,https://twitter.com/RdpSnitch/status/1608617677693636611
2022-12-30 00:15:15,RdpSnitch,ip,12.162.89.189,,https://twitter.com/RdpSnitch/status/1608617677693636611
2022-12-30 00:15:15,RdpSnitch,ip,83.48.70.199,,https://twitter.com/RdpSnitch/status/1608617677693636611
2022-12-30 00:15:16,RdpSnitch,ip,112.214.84.13,,https://twitter.com/RdpSnitch/status/1608617682726801408
2022-12-30 00:25:02,HeliosCert,sha256,15f67008231d05c2d98c3c60c9581bef218432c6aa270b7c556513b31dd9f0ca,#malware,https://twitter.com/HeliosCert/status/1608620139540365314
2022-12-30 00:25:02,HeliosCert,ip,45.178.0.160,#malware,https://twitter.com/HeliosCert/status/1608620139540365314
2022-12-30 00:28:34,ecarlesi,url,http://redy-app.com/nfactin.zip,#phishing,https://twitter.com/ecarlesi/status/1608621027440955392
2022-12-30 00:35:31,PhishStats,ip,3.0.177.196,#phishing,https://twitter.com/PhishStats/status/1608622777375883267
2022-12-30 00:35:31,PhishStats,url,http://martuningdkjdhf.abdzsw8tke-gjy3mzvjv68q.p.temp-site.link/,#phishing,https://twitter.com/PhishStats/status/1608622777375883267
2022-12-30 00:39:02,AtomSpam,url,https://kleinanzeigen-forderung.de/,#phishing,https://twitter.com/AtomSpam/status/1608623660956262401
2022-12-30 00:40:14,ecarlesi,url,http://7828.cash/,#malware,https://twitter.com/ecarlesi/status/1608623964770762753
2022-12-30 00:41:47,harugasumi,ip,115.144.69.126,#phishing,https://twitter.com/harugasumi/status/1608624355080273920
2022-12-30 00:41:47,harugasumi,url,https://aemx.hrkbs.com/,#phishing,https://twitter.com/harugasumi/status/1608624355080273920
2022-12-30 00:42:13,AtomSpam,url,https://paaypel-auth.duckdns.org/myaccount/signin/,#phishing,https://twitter.com/AtomSpam/status/1608624462223577089
2022-12-30 00:44:48,ecarlesi,url,https://vvwvvv-icioud.com/includes/,#phishing,https://twitter.com/ecarlesi/status/1608625112697167874
2022-12-30 00:46:12,ecarlesi,url,https://devil-team666.life/k/index1.html,#phishing,https://twitter.com/ecarlesi/status/1608625463802449927
2022-12-30 00:48:57,ecarlesi,url,http://li-partnershk.com/wweb.zip,#phishing,https://twitter.com/ecarlesi/status/1608626158668578816
2022-12-30 00:49:28,ecarlesi,url,https://nettflixx.com,#phishing,https://twitter.com/ecarlesi/status/1608626287609888769
